bagus	negative
kamu sayang allah	positive
suka mencoba mencoba	neutral
mantap semakin dipermudah dlm mencari berita berteman	positive
burik	neutral
za	positive
baik	positive
mantaap	positive
kemarin akun yh	negative
bagus berita terupdate	positive
g login pertsnyasn umur	negative
bagus apknya	positive
mantap	positive
susah login kode verifikasi ga masuk pdhl dah bener	negative
apl jeleeeek	negative
bagas	negative
bagus	negative
bagus	positive
mantap aplikasinya	positive
trash	negative
oooooohhhh bgusss	positive
kga login dah	negative
yessd	positive
masuk mendaftar baru masuk crash rusak bagian masukan nomer telfon secepatnya benarkan	negative
anehh sumpahdisuruh masukin tp g	negative
gatel daftar google lama x asuuu	negative
ah freeze screen nge lag	negative
laa dibatasin ga tempat curhat	negative
too many ruless and must be payment if want to scroll more in use blue but dont	negative
diupdate kaya sampah	negative
jelek parah akun tangguhkanpadahal nhgak ngapaain taik kembalikanakunwoyy lg	negative
eror	negative
buka video lag cok	negative
mantap	positive
bagus	positive
down	neutral
tpi susah masuk ribet bnget	positive
maknyus	positive
parah sekarangbaru akun langsung disuspend parah	negative
good mantap n keren	positive
cukup baik membantu	neutral
mendapat ilmu pengalaman orang orang hebat	positive
senang semenjak maen merubah hidup menghasilkan uang pokonya mantap	positive
good	positive
baru mencoba	positive
gud	positive
why is it that every time play a video on it always loads and is slow even though video duration is only seconds but when play videos in other applications there are problems	negative
merasa kurang puas	negative
dimasukan telepon tertulis nomer digunakan penjelasannya	negative
bagus	positive
lamaa bet anjirrr	negative
emang	negative
mantap	positive
tooppzz	positive
sanga bagus	positive
ppe bau	positive
mantap	positive
anjai	positive
back	negative
cacat masuk pakai nomer nomerr ga menjamin amanan tolol oemilik akun aslinya susahan login klo dah lama ga login ga semua orang nomer sampe mati pakek makannya tu otak begini taoi mikir sono ga nyampe	negative
kurang suka fitur bug kebanyakan update meresahkan	negative
is there an error on twitterearlier had uninstalled and logged in with same account but why did it suddenly come out by itself ive been using for year initially it was fine but why is it now error	negative
seru	negative
bagus	positive
bagus hiburan	positive
emang	positive
keren	positive
meramaikan tongkrongan berbagai tempat nongkrong tiap weekend hingga akhir zaman	positive
bagusss	positive
gajelas gbloglogin ribet bngt bgst	negative
slalu tingkatkan kualitas jaringan pelayanan terbaik	positive
why should it be limited	negative
gudangnya inspirasi titik	positive
ngereply dong	negative
maafada kesalahan teknis masuk	negative
mempercepat informasi	positive
okay	positive
semakin update semakin jelek	negative
login ribet asu	negative
gabisa login password bener kode verifikasi gabisa masuk ga twiter banned udhh gaush niii	negative
tau gitu	negative
update join speaker space apaa apaan butut teu alus	negative
top	positive
is suck yet	negative
semakin baik ukuran font edit yathx	positive
baik	positive
menarik	positive
congrats for update	positive
lemot	negative
good	positive
fontnya kembalikan semula custom	positive
akun pornonya	positive
buka chrome jg knpa	negative
lumayan bagus orang oranya baik	positive
fitur bagus diilangin gak moment gak nambahin tweet langsung thread lama apknya sini dibuat jelek wake uppppp kalian gini semua orang ga make app kesel sumpah	negative
bnyk ulasan krg mengenakkan tlg berkomentar ketikannya ttp dijaga tw mmng sdikit brmsalah blkngan sebaiknya dimaklumi brkendala login ad peringatan mendaftarkan dignti login lewat akun google lalu tunggu notif gmail lgsg login dcoba dlu smua cara login jgn lgsg marah tdk jls pdhl bru satu kali mncoba	positive
tolol gak pasang	negative
semenjak diakuisisi elon musk masalahnya	negative
bagussss	positive
elon cant take this app far	negative
goodsemakin tingkatkan	positive
top	positive
blm nyoba	negative
update mempersulit	negative
is best biar ratting berbicara	positive
mantap jaya	positive
umur enam puluh tahun	positive
mantul	positive
simple up to date	positive
back to home	negative
bagus informatif	positive
keren	positive
etol elon	negative
biasa	negative
biasa instal cuma scroll informasi hahha	positive
mmbosankan	negative
suka	positive
berapa kali daftar tiba kesalahan teknis perbaiki	negative
lag	negative
pemutar video tdk	negative
stiap sy mncoba dftar akun gak prnh dpat kode konfirmasidan sy masuk email sy knpa mlh tulisannya email digunakandan sy ketik sandi sya kata sandi salah pdhal bnarmohon bantuannya	neutral
bagian konfirmasi nomer telepon berfungsi login susahnya minta ampun perbaiki gini mulu males make gini	negative
bagus cepat	positive
darah rendah auto naik darah	negative
that tweet is unavailable is so freaking annoying	positive
link bokep wkwkwkkw	positive
beberapa hari buka ditangguhkan	positive
scrool kebawah suka balik atas muter video suaranya loading lama upload foto lama update semakin jelek akun baru tangguhkan payah	negative
bad kena copyright mgentot	negative
bit by sini	negative
perbaiki bug kalau klik link tweet langsung force close	negative
jangan pernah ilangin ku suka	positive
mantap	positive
semoga baik kedepanya update jauh hoax aamiin	positive
bagus suku terimakasih	positive
lumayan	positive
tahun install pernah masalah nice app sampah plastik seliweran	positive
akun ditangguhkan	negative
bagus	positive
gud	positive
samarang	positive
update gak bs dibukak	negative
memuaskan byk info penting berbagai aspek	positive
beda lama	negative
susah bngt download	positive
jelek lu orang mudahnya ngeclaim copyright	negative
sja	neutral
update eror	negative
si kali verifikasi tulisan mendaftarkan ponsel inituh sebenarnya kesel deh	negative
bagus	positive
doang gimana ni login super lama loding masuk tetiba keluar ih ngeselin dong baikin perbaharui nguras esmosi	negative
good	positive
tingkat kan	positive
kurangin penilaiannya soalnya kesini aneh kaya akun melanggar peraturan kena suspen perbaiki rating turun	negative
gila lemoootttt bangettttt update ga beress	negative
akun mengikuti org gak	negative
good very good	positive
woiii jgn mentang lu dikunjungi ngelunjak skrang lemot yah hrusnya lancar bkin emosi mulu bisanya heran gua	negative
xxx	negative
bgs	negative
keren and class	positive
mantap	positive
awesome	positive
ga suka twiter suspen akun	negative
informasi cepet	positive
selama cukup bagus	negative
kode sms mana gak masuk minggu nunggu kode gak verifikasi	negative
mantap bro	positive
busuk gampang membaned orang kalau uninstall	negative
good	positive
better	positive
favorit ku make	positive
galau	positive
good	positive
terbodoh ga twiter masa gabisa masuk dasar dajal	negative
enak baca timeline ditinggal bentar uda kegeser atas scroll bawah refresh balik atas mending buka web niat simple ribet	negative
baik a	positive
pemberitahuannya ganggu main ajg	negative
woi parag bener bener lo akun gue ga login anjir gimanasii gajelassssss	negative
tetep bebas	positive
parto	positive
fleet dihapus	negative
membantu memberikan informasi	positive
good	positive
mudah menjangkau seluruh dunia	positive
auto refresh menganggu	negative
bagus	positive
suka caranya ribetttt bett jangan ribet ribet pusing tetep	positive
kesini kesana kntl sinyal bagus tetap putar video bahkan gambarpun dibuka tailah	negative
tingkatkan kwalitas syukur namanya alhamdulillah	positive
awesome	positive
bagus masuk ga bisaakun game ga masuk	negative
sayangnya sdh daftar pengajuan akun tweet terverifikasi tanda burung biru skrg tdk tindak lanjut sdh komplit semuanya syaratnyasdh bln tdk responnyathx	positive
jlek	negative
sangatt buruk login	negative
error aneh semua akun dibuka force close	negative
asok	positive
hadeh lama hancur	negative
mantap bang	positive
perbarui gabisa dm org tanda pesan tl ga muncul gak	negative
mantap	positive
sebarkan opini cuitan cuitan membangun mencuit cuitan sopan bertanggungjawab very good	positive
lemoooot	negative
kukasih nih please be nice to my device	positive
tempat terbaik berkeluh kesah	positive
fitur dm hrs mutualan gak asik bagusnya aturan kek gitu	negative
ngebug parah update	negative
bagus	positive
berita informasi didapatkan	positive
mantaptingkatkan bagus	positive
ima being for real	negative
akun tangguhkan weyy ngga ngapain ngga apload bokep ngga nonton bokep tanggukan anehh	negative
gak masuk	negative
aju nice	positive
suka	positive
tll bab anj sesad setan	negative
mendaftar	negative
om	positive
bad	negative
bagus	positive
ga refresh perbaiki	neutral
plisss akun gak tak aneh aneh lo pdahal ditangguhkan salah ku	negative
sukaa	positive
bagus	positive
twt buka vid lama bangett gabisa dibuka kadang	negative
mayan	neutral
jelek anjg semenjak update ga berguna wifi lancar jaringan data bnyk kuitany tpi ttp gabisa buka foto video eror mlm selalau masalah pemutaran pls ajg butuh update bias klo ganiat twiter gausah	negative
amazing	positive
sagat	positive
mantap	positive
grup bokp	negative
diupdate gajelas tt biasanya langsung markahin tweet susah ga masuk bookmark paket data wifi lancar diperbaikin donggg	negative
bagusss	positive
erro trs tdk memuat twet	negative
gak akun ku gak pelanggaran tangguhkan	negative
respect	positive
bagusbanget	positive
good app	positive
sorry gue akun orang penting gue kena suspen semuaa gara wadol	negative
love you	positive
kop	positive
sungguh menyenangkan app mengetahui informasi lengkap akurat	positive
mantap	positive
bagus	positive
nice	positive
tambah ga tutup nih banned	negative
masuk akun bahkan mencoba membuat akun baru tetap gagal	negative
samsung s ultra crash versi update terakhir	negative
ditingkatkan	positive
bangke jelek tweet orang gak follow muncul timeline kocak	negative
bagus bs liat vidio random	positive
berinovasi	positive
soalnya masuk tu kadang ngelag ngescroll tiba balik awal bawah kan gaenak kayak gitu mohon dibaiki	negative
terlalu update todak penting perlu pemutaran video buruk	negative
mudah digunakan	positive
bagus	positive
sayang akun space	positive
gile	positive
mantuuuuuul	positive
b aj	negative
teruntuk kenapaya kali buka tulisanya robot maksudnya aq bingung	neutral
error mulu ah	positive
vitano wanimbo	positive
bagus	positive
mi nah	negative
gitu	positive
ternyaja jelek yah nyesel dounloadnya	negative
video porno twt	negative
good	positive
terlalu transparan halhal negatif	negative
ga c	negative
okeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee	positive
bdulu main dikit blokir	negative
komtol login aj susah bgo	negative
keren karna twiter sya liat madrid menderita	positive
kesini ga nyaman login ga daftar baru pub ga pelayanannya kesini mengecewakan	negative
menghibur memuaskan	positive
info berita akurat	positive
makan tu saber roam	negative
as kon	negative
akun gue tangguhkn tod	negative
playstore closed please	negative
mantep	positive
bermanfaat	positive
bagus cuma gak video call	positive
mudah membantu	positive
update mulu ngentd	negative
eror mulu	negative
nd tau	negative
mantap	negative
suka bngt	positive
beda knp skrg scroll jdi lemot	negative
dipiker	positive
bang elon bitcoinnya donk	positive
sulit utk baca thread akun org uato refresh atas waste time	negative
semenjak fitur mungkin suka timeline gue berantakan ngentod tolol	negative
perbaiki auto scroll	negative
hbd	positive
bagus luar biasa	positive
bangset login gak masuk tulisanya tutup maksudnya hapus lagih permainan kesayangan gue aduh nyesel donload	negative
burik	negative
seing minta verivikasi sikit diblng spam blom sampe rt kayak dlu semenjak pindah tangan elon maks enak	neutral
mantap	positive
seru	positive
terbaik	positive
kode verifikasi telepon gak kekirim kirim emang gajelas ni sosmed	negative
jelek motifikasinya	positive
good	positive
twt minta dah nomer ponsel ga	negative
menyukai fitur pembatasan mengikuti akun sungguh mengganggu membuat kecewa pengguna	negative
vitur menonton video loading foto eror masalah pemutaran kayak berfungsi eror vitur kurang kayak mungkin	negative
fitur pemisah audio klo hilangin	negative
nc	positive
semoga ajah bagus apelikasi nyah	positive
sumpah cuman sulit daftar beberapa kali kode konfirmasi telepon	negative
vidio download donk	positive
jozz	positive
good	positive
keren pool	positive
bagus	positive
masalah suara gak baik gini membuka video full suara perbaiki	negative
keren video bkp	positive
paan dah kaga login uninstall	positive
lewat bts mulu asu	negative
gak login weeeeeeeeeeeeee	negative
diupdate bukan bagus tambah jelek	negative
seru	positive
yako buka	positive
stop iklan terganggu iklan tersebut	negative
bagus	positive
hadehh auto scroll kapan fix	negative
open bo	neutral
gak login cuk	positive
ik	positive
oke	positive
perfect	positive
akun gak gimna	negative
beritanya therapist	positive
bagus tinggal fitur download	positive
oke	positive
bagus dong	positive
akhir ny sistem limit apus	positive
bagus apl	positive
x corp	positive
gabung twiter sdh pernah tp tiba blokir	negative
tambah wawasan temanteman hiburan	positive
halo tiap dibuka kesalahan teknis mulu kemarin baik baik aja‍	negative
bagua	positive
dear development ulasan baca rata menyatakan tiba refresh update please perbaharui program biar pengguna nyaman menggunakan byk kalangan pakai mudah mencari informasi tepat	neutral
maaf knp sy play videony gaada suara	negative
jelek	negative
bagus	negative
muantulll	positive
rip blue bird	negative
bagus	positive
bagus singkron ubdate post terbaru	positive
app lemot bet dah	negative
pelacak	positive
sampah login kesalahan teknis update gitu	negative
masuk loading lama	negative
josss	positive
keren	positive
bagus	positive
sangamat bugus mrnghibur menarik	positive
heueuueue jangan instal kena limit skip bye	negative
kurang sukandengan fontnya	positive
good	positive
kacau ga login yamalah bughuft	negative
ugly there are often unclear policies starting when new people lead bring back comfortable you use	negative
kurang baik	neutral
ik	positive
free	positive
mantap	positive
gabisa nonton live	negative
lumayan ditingkatkan trims	positive
this app not good anymore because owner made a rules about limit to reading tweets	negative
bismillah mobil tesla dri oom elon	positive
registrasi susah verifikasi kode gagal gak ngerti deh	negative
cukup bagus asyikbuat tmn dech	positive
bagus	positive
bagus	positive
asu nomer anyar ora kena nggo ndaftar	negative
terimakasih tim bekerja baik	positive
updete ngerusak	negative
sampah gak login alasannya gangguan mulu	negative
susah daftar klo	negative
good	positive
bagus	positive
makanya jangan aturan seenaknya	negative
download gara gara lihat akun hacker si bjorka virall	positive
jelek bug	negative
bagus	positive
bagus y	positive
memberikan informasi perlukan terpercaya terima maju dg baik	positive
cari informasi	positive
kumat neh susah bener play video	negative
media sosial bagus ranting	negative
min minta kode ferifikasinyatolong min bahasa indonesia dong jangan bahasa inggris dh gitu g lg ngomongnya moso seminggu tiga kali kena pembatasan bener min makasih	neutral
ny bgus tpi sya mnggunakn ktika rumh lg sepi sja	positive
swuepeer kereeen	positive
bestlah	positive
bagus good	positive
hiburan inpo	negative
mantap	positive
dri tdi login ancrit bg	negative
menerima pesan verifikasi akun sms diperbaiki secepatnya	negative
bagus	positive
update lemot gmana si	positive
goodgoodme	positive
pemutar video lambat otomatis refresh mengganggu	negative
baik	positive
ni knp diubah menjadi x seru njirr lihatnya	negative
ble	positive
bug on video player	negative
twiter kehabisan dana ngirim sms kode konfirmasi wkwk	negative
ibrahim ko bayur da lebak wangi spatan	positive
video bkp	positive
mantap	positive
asik scroll tibatiba nutup gak nyaman	negative
best app	positive
balikin fitur fleet dong tambahin fitur reply dm search markah sm hapus dm dong gue balik	positive
error ga login	negative
ngga seru ah dikitdikit limit dikit langganan dikit bayar	negative
videonya komplit mantap	positive
bguss bngett jdi bisaa kenall bnyk temen	positive
ruined	negative
informatif	positive
woi jaringan video lu benerin loading mutar video pakek wifi hadeeee	negative
bagus	positive
good	positive
huuu elon huuuu	negative
segeh	positive
akurat terpecaya	positive
aplikasinya biasanya	negative
kontolllll	negative
mantaf	positive
maaf kadang kelur oke lh kali dong diperbaiki terima	neutral
berterimakasih twiterbisa memberikan edukasi pengalaman berbeda penggunanya	positive
burukkkkkkk	neutral
gaada biasa sekian	positive
download eror gak	negative
beritanya sngat bernuansa islami	positive
bagus	positive
mantap	positive
menyukai	positive
nge bug mulu cape deh	neutral
always	positive
mantap bos ku	positive
lumayan bagus	neutral
cape ngescroll bawahterus refresh	negative
bagus	positive
mantappp	positive
au bxb lewat mulu heran katakatanya gue bisuin pencet tertarik tweet berkalikali tetep lewat ditingkatkan	neutral
wahh	positive
lodingnya lama ih maunliat berita baru ngga	positive
good	positive
update terlalu buruk harusnya baik jelek	negative
jekpot	positive
perbaiki yasaya masuk akun baru ga sesuai	negative
game bagus	positive
bagus	negative
mendaftar kan	negative
bahasanya ingris	negative
lumayan keren aplikasinnya wkwkwkwk	positive
log in gak bisabuat akun baru gak bisahadeh	negative
knp update bukannya bagus ngeselin klo scroll awal trus kadang lemot dong pihak kembangkan	negative
habis update login mengecewakan	negative
sekrang kebanyakan account prostusti jual diri	positive
baik perkembangan sosial	positive
maaf delete terlalu byk konten negatif membuat jengah kek ga ad faedah download ni negatif semua bykkan trendingny	negative
masa gabisa masuk akun hadehhhh	negative
bagus	positive
mencoba mudah mudahan bagus	neutral
kren	positive
nanya yah akunku gak login masukin benar pesan kode konfirmasinya gak masukkok gitu lakuin berapa kali kucoba tetap gak mohon dikonfirmasi yah	negative
jele akun w limit teros gtu tiap w akun ssb merah teruss akun sambat gue jg kena lirik pdahal gwe ga share bokep njg cma sambat	negative
dibuka update dibuka tutup gimana nih diperbaiki	negative
bagus	positive
lumayan bagus menampilkan berita terkini memiliki interface visual menarik pengguna pengamanan privasi perlu ditingkatkan	neutral
kan jualan minuman engga tau masalah odjeg	positive
terlalu limit semua serba dibatasi limit dm semakin dipaksa berlangganan blue kapitalis limit dm hilangkan	negative
mantap	positive
bagus	positive
baru mendaftar lama akun ditangguhkan mencoba membuat akun ditangguhkan kont maaf khilaf	negative
bangus	positive
hiburan	positive
cari berita bagus	positive
mantab	positive
gak daftra slalu refresh tetep gak bisabisa aneh	negative
sy ter hibur sm pokok mantap dah	positive
sejauh lumayan bagus	positive
downloadnya lemott	negative
semoga akun ditangguhkan	positive
nice	positive
bagus akurat lgi	positive
akun gue kesus mulu anying	negative
eror gabisa huka samsek kali uninstall trus download ulang ttp kek gini	negative
daftar persulit bangsatttt	negative
aman	positive
suka bg t	positive
kuli banguna	neutral
okeh	positive
notifikasi tweet akun ikuti muncul semua mute segera perbaiki terima	neutral
f	negative
top	positive
when see video buffering	neutral
dong admin mohon perbaiki knpa tiap habis nge rep tiba otomatis scroll keatas gitu jdi cape nyari rep tau gini mah kaga update dah ngerepotin plis notice mohon diperbaiki min	positive
ni app lamalama minta update mulu dah	neutral
download nnti kalau enak baru rating rating	negative
good app	positive
bgs	positive
bagus	positive
buka sinyal lancar jaya cuman lemot mohon diperbaiki	neutral
fitur perbarui	negative
ngeluh bertahun tahun gapernah tuh ngalamin namanya error kek log out kek aman aman semisal dapet notif maaf sedang terjadi kesalahan jangan langsung uninstall minimal hapus data cachenya saran jangan gonta ganti akun tweet biar ga problem login kadang problem pengguna tweet rata rata karna gonta ganti akun	positive
semoga cepat diperbaiki mengganggu pengguna menggunakan trims	positive
gan kali menonton video live mental	neutral
semoga bermanfaat	positive
menyajikan informasi tercepat dibanding berita manapun sayang bertebaran informasi hoax buzzer	positive
suspend mulu woy balikin akun	negative
payah	negative
bagus	neutral
bkp	positive
akun lama gak dibuka akun baru susahkode verifikasi gak dikirom k uninstal ngapain cari ribet	negative
jelek serba duid	negative
gajadi mantap	negative
waw	positive
buruk	negative
terbaik dehhj	positive
tiap masukin telepon katanya ponsel didukung nomornya benar berkali kali mencoba gitu mana ponsel baru masuk benerin woy ponsel ku dipake sini ga	negative
susah daftar tweter parah	negative
taiiimalah blokir kali nama email dlm kontak tk cocok hapusss	negative
akun lama hilang	negative
bagus	positive
dibuka app twitternya lag ga rusak lainya gimana	negative
medsos	positive
suka memberikan peluang berkomentarmempostingdan menghapus sukai	positive
bagus	positive
terlalu menangguhkan akun kejelasan kesalahan pengguna	negative
sosmed fitur paling baik duniaaa	positive
puas	positive
like	positive
treveling	positive
sepi	negative
lumayan melihat dibicarakan indonesia	positive
leg buka video ama foto	negative
perbaikan awalnya baca thread scroll akhirnya scroll terima membaca kritik sarannya	positive
nice game	negative
lumayan	neutral
keeren	positive
suka bagus	positive
mantap	positive
dah abis buka media atas	neutral
good	positive
jelek	negative
elon elon ngeleg kmtl	negative
berhenti memasang iklan berupa video dioperasikan	neutral
susah login	negative
terbaik	positive
gabisa mutar vidio	negative
ko keluar sendiribaru buka keluar	negative
bagus	positive
gimana uda nmor sndiri ttp gda sms	negative
mantap	neutral
gjls	negative
gak regis hape	negative
knp dftar g sdh masukin telpon benar detail aj	negative
tomlol	negative
lumayanlah update lihat visio lancar sebelumnya	negative
mantap	positive
keren cuma sayangnya rt follow batesin perharinyakalo kelebihan langsung kna limit hari	positive
info cepat dpt lewat ni	positive
jangan suspend akunku menang ga	positive
napa buka aplikasinya nutup	negative
suka facebook	positive
good	positive
memuaskan kurang muatan sharepost kurang berimprovisasi	positive
susah buka link telegram akses internet lancar streaming download browsing	negative
gak muncul kode verifikasi perbaiki	negative
uninstall gak nyesel download	negative
gabut	negative
berita terbaru dipercaya	positive
berita original akurat hoax	positive
kasi soalnya skrng sbel sprti	negative
daftarmembuat akun menggunakan telpon email perbaiki	negative
semakin bagus	positive
good	positive
ga asik	negative
susah masuk masa suruh konfirmasi kan gue punya akunnya	negative
have yall ever thought about making features like tiktok or instagram reels if yall did plss make it need it im pretty bored watching tweet without vid yk	positive
gabisa login akun lama ku anjeng email uda bener sampah kali	negative
mantap	positive
bagus	positive
bodoh akun ga	negative
tweetnya retwet	neutral
baik menyenangkan	positive
good	positive
apasi nonton video ae ga bsa telponan balikin kaya ga usah update jelek skrg	negative
ga masuk daftarkan	negative
mantab	positive
bagus ajaa	positive
g login bay	negative
knp login melalui facebook skrg jd bs dibuka lgi dicoba berulang kali gagal pasword salah	negative
go ahead download this its free go follow reddietheteddie shes dev of rh	positive
kreeen	positive
bagus	positive
bagus bngt cba dong fitur reply pesan tmbh bgus	positive
batall	positive
ku gak fitur terjemahan yahh gimana ngatasinnya dong	positive
gak daftar ga	negative
si upgrade lelet aneh	negative
ga install	negative
top bro	positive
jelek jelek	negative
good	positive
mantap	positive
oke	positive
malas	positive
bagus video foto lama loadingnya gak jarang beranda kayak gitu overall bagus suka	positive
membantu	positive
so ku napaka เย็น	positive
is good job	positive
sedang eror	negative
cakep	positive
dah punya akun ko sya buka g masuk gimana yah	negative
terbaik	positive
susah buka video aaaat memakai wifi	negative
buruk	negative
aneh login persulit nmor pdhl kmren gua daftar tertera nmor cmn beda nmor ajaa	negative
twiter media komunikasi dimiliki semua kalangan tuamuda laki laki perempuan	positive
gabisa login akun	neutral
bego fitur lock follow spam dihapus terganggu tau gak	negative
ghg	positive
bagus hehehehehehhehehee	positive
belakangan down parah buka video gak buka photo loading kupikir jaringan ku lemot yapi lancar lancar	neutral
bagus	neutral
percuma daftar d pw ksalahan teknis trs	positive
bagus mendunia	positive
drama ganti akun langsung melanggar aturan sampe ditangguh	negative
mantap	positive
emmm	positive
m	positive
mendaftar kan akun kesal	negative
meresahkan	negative
babi login susah anjink	negative
jls	negative
good	positive
twiter sui sui koyo jembuttt	negative
oc	positive
y cakeppp	positive
nice	positive
koq akun hilang	positive
tololllsaya mengerti lemotpadahal hapus data login ulang lambatpadahal sinyal stabil laintolong perbaiki	negative
nice	positive
bgs	positive
mantap anjer	positive
entah kalau buka pakai earphone volume tetiba bergerak naik turun kalau buka app youtube ig sedang pakai earphone kendala alias normal	negative
hallo plis mah in firtur reply dm bestie susah chatan nyalin nyalin sampe nglag krna nyalin mluu mah firtur reply	positive
mantap terpercaya	positive
like this	positive
jelekkkk balikin semula twt gue gamau	negative
wajib kamu miliki	positive
oke	positive
abis update terbaru lag parah buka sosmed lancar jaya	negative
aplikasikan jelek kkkkk	negative
tambahin fitur unsend dm dong	positive
bagus	positive
auto refres begoklo muncul notif trus pencet lalu tekan keluar ga beranda	negative
buruk	negative
give me some money	positive
r j er	positive
pernah tergantikan neversaydie stayintwitter	positive
update tampilannya tetap gak berubah kaya atas	positive
kebanyakan ngelag	negative
diupdate ngak terjemahan twitt sii min nyesel tk update	negative
good job	neutral
bagus lima yah	positive
eror eror	positive
hello your service is very good but please make a replay feature in dm thank you	positive
ngelike gabisa aneh sumpah gabisa perbarui lama lama gue uninstall	negative
kena limit males ga baca au	negative
nunggu kode verifikasi kek nunggu kabar doi	negative
menarik	positive
dibatasin siiihhhhh	negative
ribet	negative
good	positive
good	positive
aflikasi terbaik face book memberi peringatan terlebih langsung main blokir	positive
okesip	positive
video bila likenya hilangin balik like eh hilang gak cukup	negative
kek lg dong	negative
lelet buka	negative
suka facebook medsos lainnyasemoga positif terhindar kejahatanamin	positive
good	positive
bagus keren cocok akutop	positive
lama download mana terinstal	negative
keren bang	positive
g bug cumn fitur ny kurang	positive
terdapat bug follback	negative
siippp	positive
ajip	positive
mendapatkan kode sms login menunggu menit kecewa pengan pelayanan masa kini	negative
pengalaman bayak klo ceritakan tdk habisnya apapunmemahami	positive
simple aktual	positive
best	positive
gajelas masa pengguna baru daftar nmrnya gabisa daftarin	negative
y bagus skali marah marah brcuhat	positive
sngat menyenangkan	positive
kren mantap enjoyeed terimakasih dev	positive
sj bole	negative
lumayan menikmati twitergomawo	positive
knp login	negative
gabisa daftar gausah download percuma	negative
excellent	positive
good job	positive
bersifat pihak	negative
akun tanggungan sarannya	positive
baik	positive
good	positive
bagus cuma kadang susah loginbikin akun terjadi kesalahan sinyal lancar lancar ajah	negative
gabisa log in eror mulu gimana ni	negative
kebanyakan update loading lama	negative
jaringan lancar bagus gabisa load foto video seminggu lalu kaya gini buka diperbaiki secepatnya karna mengganggu	negative
bagus	positive
kece	positive
ko g login y	negative
ulasan	positive
ber teman	positive
baik	neutral
setuju	positive
bug suruh masukin kode kodenya gamasuk masuk lawak	negative
gacor	positive
suka tingkat kebebasannya semoga konsisten mempertahankannya	positive
mantap	positive
ajah	neutral
perbaiki masa pen login g	negative
after was updated video playback feature was not good enough to look at added to screen that often loads when playing videos hope staff fixes it quickly thank you	negative
good	positive
keren	positive
update terbaru lelet	negative
mantap ahahah	positive
ck akun gue ditangguhkan kesel tauu masa akun baru	negative
bagus	negative
best beberapa kali cuan mantab	positive
fix fake copyright issue	negative
bagussss	positive
top dech	positive
oke	positive
nice	positive
good	positive
cct	negative
login g dikasih kodenya sms jg ga	neutral
akun bru donlot kluar ‍	negative
stlah updt jelek	negative
nyesel update tampilan font jelek bagusan balikin font	negative
error	positive
keren	positive
p cari doi °	neutral
mantep	positive
“ mohon masukan telepon sah ” × gabisaa gimana	negative
good	positive
yujj	negative
mantap	positive
gabisa login dicoba berapa kali tetep ga	negative
good	positive
bagus	positive
pakai biarpun orang pakai tetap pakai kapan males	negative
daftar akun baru susah minta ampunnn	negative
nyeh	positive
unwearable and useless	negative
gabisa login nmr telfon su asu	negative
berguna	negative
loading ampun	negative
nice broo	positive
kinda confused at first but really like it	positive
puas	positive
akun tangguhkan	negative
gajelass ̥̥̥̥̥́⌢̥̥̥̥̥̀	negative
kesini ga jelasakun lock otp masuk	negative
buka keluar sendirinya	negative
jelek	negative
membantu dlm segala	positive
bad bad bad	negative
bokep mantap	positive
bagus	positive
sulit	negative
butuh cuma login ff wkwkwkwkwkwkwkwwkwekwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwwkkwkwkwkwkwkwwkkwkwkwkwkwkwkwkwkwkwkwkkwkwkwkwkwkwkwkwkwkwkkwkwkwkwkwkwkwkwkkwkwwk liat kebawah mukanya kaya babi	positive
jos	positive
cuma liat meobahh ama techno wkwk	negative
penet dipen	negative
eror soalnya gak log in	negative
baguuss	positive
bad logo x	negative
ayo citengan dusini	positive
login keluar login muncul tulisan maaf menemukan akun bukan salah salah diperbaiki server	neutral
bagus	neutral
sistem retweets membingungkan	positive
tiba akun ditangguhkan gak menyusahkan	negative
ihh updatean terbaru jelek aneh enakan sebelumnyaa	negative
terbaik	positive
update isi dm hilang semua	negative
yu kren suka	positive
semakin update semakin error	negative
masuk gila un instal	negative
fda	negative
foto vidio bisaa bukaa	negative
rindu fleets	positive
buruk tau	negative
tnx	positive
knpa gak d buka buka app auto logout	negative
mantap	positive
ga login	negative
kode verifikasi ga masuk lewat pesan sms	negative
nice	positive
ragenah	negative
fajrul falaqh perumtas buron	negative
mantaap	positive
very good membantu	positive
awalnya baik baik update awal masukin nomer gak dapet kode verifikasi	negative
mantab sy tau situasi terkini dr twiter tks	positive
verifikasi gagal	negative
kecewa berat	negative
÷	positive
bagus nih tingkatkan	positive
bagus	positive
baik	positive
baguuuuus	positive
abstrak	positive
oke	positive
jelek	negative
mantap	positive
make tweet dr pd kena takedown	positive
lupa password	negative
buka video lama sihpadahal sinyalnya bagus kokbuat buka sosmed lancar ajagiliran buka masyaallah lemoteeeee porrrr	negative
butut	negative
thebest	positive
gara gara gweh open mindid	positive
membantu	positive
good	positive
best	positive
knp lemot bngt sie buka apps b tp klo buka langsung ngelag	neutral
kenapqsijjj putar video gakbisaaaaaa	negative
bagus	negative
vokep tiap hari	positive
skip ga bagus	negative
baguslah	positive
asik skrng kena limit	negative
app semakin	negative
biasa goyang	positive
bagus	positive
bagus	positive
